Date,Target-10,Target-9,Target-8,Target-7,Target-6,Target-5,Target-4,Target-3,Target-2,Target-1,Target
2023-12-02,917.41,918.68,915.72,912.59,923.5,924.87,924.13,925.39,924.34,930.03,939.71
2023-12-03,917.41,918.68,915.72,912.59,923.5,924.87,924.13,925.39,924.34,930.03,939.71
2023-12-04,918.68,915.72,912.59,923.5,924.87,924.13,925.39,924.34,930.03,939.71,940.14
2023-12-05,915.72,912.59,923.5,924.87,924.13,925.39,924.34,930.03,939.71,940.14,940.75
2023-12-06,912.59,923.5,924.87,924.13,925.39,924.34,930.03,939.71,940.14,940.75,936.8
2023-12-07,923.5,924.87,924.13,925.39,924.34,930.03,939.71,940.14,940.75,936.8,945.44
2023-12-08,924.87,924.13,925.39,924.34,930.03,939.71,940.14,940.75,936.8,945.44,950.37
2023-12-09,924.87,924.13,925.39,924.34,930.03,939.71,940.14,940.75,936.8,945.44,950.37
2023-12-10,924.87,924.13,925.39,924.34,930.03,939.71,940.14,940.75,936.8,945.44,950.37
2023-12-11,924.13,925.39,924.34,930.03,939.71,940.14,940.75,936.8,945.44,950.37,936.71
2023-12-12,925.39,924.34,930.03,939.71,940.14,940.75,936.8,945.44,950.37,936.71,941.52
2023-12-13,924.34,930.03,939.71,940.14,940.75,936.8,945.44,950.37,936.71,941.52,932.91
2023-12-14,930.03,939.71,940.14,940.75,936.8,945.44,950.37,936.71,941.52,932.91,955.64
2023-12-15,939.71,940.14,940.75,936.8,945.44,950.37,936.71,941.52,932.91,955.64,957.97
2023-12-16,939.71,940.14,940.75,936.8,945.44,950.37,936.71,941.52,932.91,955.64,957.97
2023-12-17,939.71,940.14,940.75,936.8,945.44,950.37,936.71,941.52,932.91,955.64,957.97
2023-12-18,940.14,940.75,936.8,945.44,950.37,936.71,941.52,932.91,955.64,957.97,949.14
2023-12-19,940.75,936.8,945.44,950.37,936.71,941.52,932.91,955.64,957.97,949.14,959.6
2023-12-20,936.8,945.44,950.37,936.71,941.52,932.91,955.64,957.97,949.14,959.6,962.98
2023-12-21,945.44,950.37,936.71,941.52,932.91,955.64,957.97,949.14,959.6,962.98,964.18
2023-12-22,950.37,936.71,941.52,932.91,955.64,957.97,949.14,959.6,962.98,964.18,967.36
2023-12-23,950.37,936.71,941.52,932.91,955.64,957.97,949.14,959.6,962.98,964.18,967.36
2023-12-24,950.37,936.71,941.52,932.91,955.64,957.97,949.14,959.6,962.98,964.18,967.36
2023-12-25,950.37,936.71,941.52,932.91,955.64,957.97,949.14,959.6,962.98,964.18,967.36
2023-12-26,936.71,941.52,932.91,955.64,957.97,949.14,959.6,962.98,964.18,967.36,967.36
2023-12-27,941.52,932.91,955.64,957.97,949.14,959.6,962.98,964.18,967.36,967.36,968.73
2023-12-28,932.91,955.64,957.97,949.14,959.6,962.98,964.18,967.36,967.36,968.73,977.07
2023-12-29,955.64,957.97,949.14,959.6,962.98,964.18,967.36,967.36,968.73,977.07,970.57
2023-12-30,955.64,957.97,949.14,959.6,962.98,964.18,967.36,967.36,968.73,977.07,970.57
2023-12-31,955.64,957.97,949.14,959.6,962.98,964.18,967.36,967.36,968.73,977.07,970.57
2024-01-01,955.64,957.97,949.14,959.6,962.98,964.18,967.36,967.36,968.73,977.07,970.57
2024-01-02,957.97,949.14,959.6,962.98,964.18,967.36,967.36,968.73,977.07,970.57,979.43
2024-01-03,949.14,959.6,962.98,964.18,967.36,967.36,968.73,977.07,970.57,979.43,973.38
2024-01-04,959.6,962.98,964.18,967.36,967.36,968.73,977.07,970.57,979.43,973.38,988.64
2024-01-05,962.98,964.18,967.36,967.36,968.73,977.07,970.57,979.43,973.38,988.64,986.26
2024-01-06,962.98,964.18,967.36,967.36,968.73,977.07,970.57,979.43,973.38,988.64,986.26
2024-01-07,962.98,964.18,967.36,967.36,968.73,977.07,970.57,979.43,973.38,988.64,986.26
2024-01-08,964.18,967.36,967.36,968.73,977.07,970.57,979.43,973.38,988.64,986.26,976.44
2024-01-09,967.36,967.36,968.73,977.07,970.57,979.43,973.38,988.64,986.26,976.44,970.08
2024-01-10,967.36,968.73,977.07,970.57,979.43,973.38,988.64,986.26,976.44,970.08,969.14
2024-01-11,968.73,977.07,970.57,979.43,973.38,988.64,986.26,976.44,970.08,969.14,969.94
2024-01-12,977.07,970.57,979.43,973.38,988.64,986.26,976.44,970.08,969.14,969.94,977.82
2024-01-13,977.07,970.57,979.43,973.38,988.64,986.26,976.44,970.08,969.14,969.94,977.82
2024-01-14,977.07,970.57,979.43,973.38,988.64,986.26,976.44,970.08,969.14,969.94,977.82
2024-01-15,970.57,979.43,973.38,988.64,986.26,976.44,970.08,969.14,969.94,977.82,974.06
2024-01-16,979.43,973.38,988.64,986.26,976.44,970.08,969.14,969.94,977.82,974.06,975.39
2024-01-17,973.38,988.64,986.26,976.44,970.08,969.14,969.94,977.82,974.06,975.39,968.94
2024-01-18,988.64,986.26,976.44,970.08,969.14,969.94,977.82,974.06,975.39,968.94,972.96
2024-01-19,986.26,976.44,970.08,969.14,969.94,977.82,974.06,975.39,968.94,972.96,972.67
2024-01-20,986.26,976.44,970.08,969.14,969.94,977.82,974.06,975.39,968.94,972.96,972.67
2024-01-21,986.26,976.44,970.08,969.14,969.94,977.82,974.06,975.39,968.94,972.96,972.67
2024-01-22,976.44,970.08,969.14,969.94,977.82,974.06,975.39,968.94,972.96,972.67,973.37
2024-01-23,970.08,969.14,969.94,977.82,974.06,975.39,968.94,972.96,972.67,973.37,971.77
2024-01-24,969.14,969.94,977.82,974.06,975.39,968.94,972.96,972.67,973.37,971.77,966.25
2024-01-25,969.94,977.82,974.06,975.39,968.94,972.96,972.67,973.37,971.77,966.25,959.8
2024-01-26,977.82,974.06,975.39,968.94,972.96,972.67,973.37,971.77,966.25,959.8,951.49
2024-01-27,977.82,974.06,975.39,968.94,972.96,972.67,973.37,971.77,966.25,959.8,951.49
2024-01-28,977.82,974.06,975.39,968.94,972.96,972.67,973.37,971.77,966.25,959.8,951.49
2024-01-29,974.06,975.39,968.94,972.96,972.67,973.37,971.77,966.25,959.8,951.49,961.92
2024-01-30,975.39,968.94,972.96,972.67,973.37,971.77,966.25,959.8,951.49,961.92,971.7
2024-01-31,968.94,972.96,972.67,973.37,971.77,966.25,959.8,951.49,961.92,971.7,974.22
2024-02-01,972.96,972.67,973.37,971.77,966.25,959.8,951.49,961.92,971.7,974.22,977.27
2024-02-02,972.67,973.37,971.77,966.25,959.8,951.49,961.92,971.7,974.22,977.27,984.67
2024-02-03,972.67,973.37,971.77,966.25,959.8,951.49,961.92,971.7,974.22,977.27,984.67
2024-02-04,972.67,973.37,971.77,966.25,959.8,951.49,961.92,971.7,974.22,977.27,984.67
2024-02-05,973.37,971.77,966.25,959.8,951.49,961.92,971.7,974.22,977.27,984.67,975.49
2024-02-06,971.77,966.25,959.8,951.49,961.92,971.7,974.22,977.27,984.67,975.49,980.62
2024-02-07,966.25,959.8,951.49,961.92,971.7,974.22,977.27,984.67,975.49,980.62,983.14
2024-02-08,966.25,959.8,951.49,961.92,971.7,974.22,977.27,984.67,975.49,980.62,983.14
2024-02-09,966.25,959.8,951.49,961.92,971.7,974.22,977.27,984.67,975.49,980.62,983.14
2024-02-10,966.25,959.8,951.49,961.92,971.7,974.22,977.27,984.67,975.49,980.62,983.14
2024-02-11,966.25,959.8,951.49,961.92,971.7,974.22,977.27,984.67,975.49,980.62,983.14
2024-02-12,959.8,951.49,961.92,971.7,974.22,977.27,984.67,975.49,980.62,983.14,995.17
2024-02-13,951.49,961.92,971.7,974.22,977.27,984.67,975.49,980.62,983.14,995.17,988.16
2024-02-14,951.49,961.92,971.7,974.22,977.27,984.67,975.49,980.62,983.14,995.17,988.16
2024-02-15,961.92,971.7,974.22,977.27,984.67,975.49,980.62,983.14,995.17,988.16,1003.32
2024-02-16,971.7,974.22,977.27,984.67,975.49,980.62,983.14,995.17,988.16,1003.32,1006.63
2024-02-17,971.7,974.22,977.27,984.67,975.49,980.62,983.14,995.17,988.16,1003.32,1006.63
2024-02-18,971.7,974.22,977.27,984.67,975.49,980.62,983.14,995.17,988.16,1003.32,1006.63
2024-02-19,974.22,977.27,984.67,975.49,980.62,983.14,995.17,988.16,1003.32,1006.63,998.29
2024-02-20,977.27,984.67,975.49,980.62,983.14,995.17,988.16,1003.32,1006.63,998.29,1010.87
2024-02-21,984.67,975.49,980.62,983.14,995.17,988.16,1003.32,1006.63,998.29,1010.87,1008.41
2024-02-22,975.49,980.62,983.14,995.17,988.16,1003.32,1006.63,998.29,1010.87,1008.41,1002.51
2024-02-23,980.62,983.14,995.17,988.16,1003.32,1006.63,998.29,1010.87,1008.41,1002.51,994.16
2024-02-24,980.62,983.14,995.17,988.16,1003.32,1006.63,998.29,1010.87,1008.41,1002.51,994.16
2024-02-25,980.62,983.14,995.17,988.16,1003.32,1006.63,998.29,1010.87,1008.41,1002.51,994.16
2024-02-26,983.14,995.17,988.16,1003.32,1006.63,998.29,1010.87,1008.41,1002.51,994.16,991.6
2024-02-27,995.17,988.16,1003.32,1006.63,998.29,1010.87,1008.41,1002.51,994.16,991.6,992.69
2024-02-28,988.16,1003.32,1006.63,998.29,1010.87,1008.41,1002.51,994.16,991.6,992.69,997.25
2024-02-29,1003.32,1006.63,998.29,1010.87,1008.41,1002.51,994.16,991.6,992.69,997.25,989.93
2024-03-01,1006.63,998.29,1010.87,1008.41,1002.51,994.16,991.6,992.69,997.25,989.93,987.9
2024-03-02,1006.63,998.29,1010.87,1008.41,1002.51,994.16,991.6,992.69,997.25,989.93,987.9
2024-03-03,1006.63,998.29,1010.87,1008.41,1002.51,994.16,991.6,992.69,997.25,989.93,987.9
2024-03-04,998.29,1010.87,1008.41,1002.51,994.16,991.6,992.69,997.25,989.93,987.9,981.95
2024-03-05,1010.87,1008.41,1002.51,994.16,991.6,992.69,997.25,989.93,987.9,981.95,979.88
2024-03-06,1008.41,1002.51,994.16,991.6,992.69,997.25,989.93,987.9,981.95,979.88,994.06
2024-03-07,1002.51,994.16,991.6,992.69,997.25,989.93,987.9,981.95,979.88,994.06,996.56
2024-03-08,994.16,991.6,992.69,997.25,989.93,987.9,981.95,979.88,994.06,996.56,1000.35
2024-03-09,994.16,991.6,992.69,997.25,989.93,987.9,981.95,979.88,994.06,996.56,1000.35
2024-03-10,994.16,991.6,992.69,997.25,989.93,987.9,981.95,979.88,994.06,996.56,1000.35
2024-03-11,994.16,991.6,992.69,997.25,989.93,987.9,981.95,979.88,994.06,996.56,1000.35
2024-03-12,994.16,991.6,992.69,997.25,989.93,987.9,981.95,979.88,994.06,996.56,1000.35
2024-03-13,991.6,992.69,997.25,989.93,987.9,981.95,979.88,994.06,996.56,1000.35,1003.48
2024-03-14,992.69,997.25,989.93,987.9,981.95,979.88,994.06,996.56,1000.35,1003.48,1011.6
2024-03-15,997.25,989.93,987.9,981.95,979.88,994.06,996.56,1000.35,1003.48,1011.6,997.47
2024-03-16,997.25,989.93,987.9,981.95,979.88,994.06,996.56,1000.35,1003.48,1011.6,997.47
2024-03-17,997.25,989.93,987.9,981.95,979.88,994.06,996.56,1000.35,1003.48,1011.6,997.47
2024-03-18,989.93,987.9,981.95,979.88,994.06,996.56,1000.35,1003.48,1011.6,997.47,993.6
2024-03-19,987.9,981.95,979.88,994.06,996.56,1000.35,1003.48,1011.6,997.47,993.6,997.15
2024-03-20,981.95,979.88,994.06,996.56,1000.35,1003.48,1011.6,997.47,993.6,997.15,992.93
2024-03-21,979.88,994.06,996.56,1000.35,1003.48,1011.6,997.47,993.6,997.15,992.93,994.77
2024-03-22,994.06,996.56,1000.35,1003.48,1011.6,997.47,993.6,997.15,992.93,994.77,996.74
2024-03-23,994.06,996.56,1000.35,1003.48,1011.6,997.47,993.6,997.15,992.93,994.77,996.74
2024-03-24,994.06,996.56,1000.35,1003.48,1011.6,997.47,993.6,997.15,992.93,994.77,996.74
2024-03-25,996.56,1000.35,1003.48,1011.6,997.47,993.6,997.15,992.93,994.77,996.74,996.22
